1-byte 	1-byte character ma ky tu 1 bai
accosted	accost   ngoai dong tu den gan bat chuyen ga gam; niu, keo, bam sat (noi ve gai diem)  danh tu su chao
accosting	accost   ngoai dong tu den gan bat chuyen ga gam; niu, keo, bam sat (noi ve gai diem)  danh tu su chao
accosts	accost   ngoai dong tu den gan bat chuyen ga gam; niu, keo, bam sat (noi ve gai diem)  danh tu su chao
accouchement	accouchement   danh tu su de
accouchements	accouchement   danh tu su de
accoucheur	accoucheur   danh tu nguoi do de
accoucheurs	accoucheur   danh tu nguoi do de
accoucheuse	accoucheuse   danh tu nu ho sinh, ba do
accoucheuses	accoucheuse   danh tu nu ho sinh, ba do
Account	Account (Econ) Tai khoan.  1.Mot ghi chep giao dich giua hai ben giao dich co the la hai bo phan cua mot doanh nghiep va la yeu to co ban trong tat ca cac he thong giao dich kinh doanh. 2.Cac giai doan, thuong la hai tuan, theo do nam kinh doanh cua SO CHUNG KHOAN LONDON duoc chia ra va qua cac giai doan nay, viec thanh toan cac giao dich tru giao dich chung khoan vien vang duoc tien hanh.
account	account   danh tu su tinh toan to cast account  tinh toan su ke toan; so sach, ke toan to keep accounts  giu so sach ke toan profit and loss account  muc tinh lo lai ban ke khai; ban thanh toan tien, ban ghi nhung mon tien phai tra account of expenses  ban ke khai cac khoang chi tieu to make out an account of articles  lam ban ke khai mat hang to send in an account with the goods  gui hang kem theo hoa don thanh toan tien su thanh toan to render (settle) an account  thanh toan mot khoan tien (mot mon no) su tra dan, su tra lam nhieu ky to pay a sum on account  tra dan mot so tien sale for the account  ban tra dan tai khoan, so tien gui to have an account in the bank  co tien gui ngan hang account current  so tien hien gui loi, loi ich to turn something to account  su dung cai gi lam cho co loi, loi dung cai gi to find one's in...  tim thay dieu loi o...; duoc huong loi o... ly do, nguyen nhan, su giai thich to give an account of something  giai thich cai gi on no account  khong vi mot ly do gi on account of  vi bao cao, bai tuong thuat; su tuong thuat, su mieu ta to give an account of something  thuat lai chuyen gi a detailed account of a football match  bai tuong thuat chi tiet ve mot tran bong da su danh gia, su chu y, su luu tam to take into account  de y toi, luu tam toi, dem xia toi to make little account of  coi thuong, khong ke den, khong dem xia den, danh gia thap tam quan trong, gia tri of much account  dang ke of small account  khong co gi dang ke lam!according to all accounts theo su danh gia chung, theo y kien chung!to balance the accounts (xem) balance!by all accounts (nhu) according to all accounts!to be called (to go) to one's account (xem) go!to call (bring) to account bat phai bao cao so sach, bat phai bao cao moi khoan thu chi; bat phai giai thich (ve cai gi...)!to cast up accounts(dua cot); (thong tuc) non mua!to cook (doctor) an account gia mao so sach (ke toan); bia ra mot khoan, ke khai gia mao mot khoan!to demand an account doi bao cao so sach; bat phai giai thich (viec gi...)!to give a good account of oneself gay duoc tieng tot cho minh; (the duc,the thao) thang loi, dat duoc ket qua tot!the great account (ton giao) ngay tan the!to hand in one's accounts (tu My,nghia My) thoat no doi; chet!to hold of much account danh gia cao, coi trong!to lay [one's] account for (on, with) something mong doi o cai gi; hy vong o cai gi!to leave out of account khong quan tam den, khong de y den, khong dem xia den!on one's own account vi minh, vi loi ich cua minh, vi muc dich cua minh tu minh phai ganh lay moi su xay ra!on somebody's account vi ai!to settle (square, balance) accounts with somebody thanh toan voi ai tra thu ai, thanh toan moi thu voi ai  ngoai dong tu coi, coi nhu, coi la, cho la to be accounted incocent  duoc coi la vo toi  noi dong tu (  for) giai thich (cho) this accounts for his behaviour  dieu do giai thich thai do doi xu cua han giai thich (viec su dung, thanh toan, tinh toan tien nong) has that sum been accounted for?  so tien do da duoc giai thich la dem su dung vao viec gi chua? (the duc,the thao) ban duoc, ha duoc he alone accounted for a score of pheasants  minh han cung da ban duoc hai muoi con ga loi account (Tech) tai khoan, chuong muc; ke toan; khach hang; tinh toan (d); tinh den, ke den (d) account ke den, tinh den
account card	account card (Tech) the chuong muc
account data	account data (Tech) du kien ke toan, so lieu ke toan
account-holder	account-holder danh tu nguoi nam giu tai khoan; chu tai khoan
account level security	account level security (Tech) an toan muc ke toan
account name	account name (Tech) ten chuong muc, ten tai khoan
account number	account number (Tech) so chuong muc, so tai khoan
accountability	accountability   danh tu trach nhiem, trach nhiem phai giai thich accountability (Tech) tinh chat kha tinh
accountable	accountable   tinh tu chiu trach nhiem, co trach nhiem phai giai thich to be accountable to somebody  chiu trach nhiem truoc ai to be accountable for something  chiu trach nhiem ve cai gi co the noi ro duoc, co the giai thich duoc
accountable time	accountable time (Tech) thoi gian dac dung (may dien toan)
accountableness	accountableness xem accountable
accountably	accountably xem accountable
accountancies	accountancy   danh tu nghe ke toan
accountancy	accountancy   danh tu nghe ke toan
accountant	accountant   danh tu nhan vien ke toan, nguoi giu so sach ke toan (phap ly) nguoi co trach nhiem bao cao ve so sach ke toan; nguoi bi can ve mot vu tien nong ke toan
accountants	accountant   danh tu nhan vien ke toan, nguoi giu so sach ke toan (phap ly) nguoi co trach nhiem bao cao ve so sach ke toan; nguoi bi can ve mot vu tien nong ke toan
accountantship	accountantship   danh tu chuc ke toan
accounted	Account (Econ) Tai khoan.  1.Mot ghi chep giao dich giua hai ben giao dich co the la hai bo phan cua mot doanh nghiep va la yeu to co ban trong tat ca cac he thong giao dich kinh doanh. 2.Cac giai doan, thuong la hai tuan, theo do nam kinh doanh cua SO CHUNG KHOAN LONDON duoc chia ra va qua cac giai doan nay, viec thanh toan cac giao dich tru giao dich chung khoan vien vang duoc tien hanh.account   danh tu su tinh toan to cast account  tinh toan su ke toan; so sach, ke toan to keep accounts  giu so sach ke toan profit and loss account  muc tinh lo lai ban ke khai; ban thanh toan tien, ban ghi nhung mon tien phai tra account of expenses  ban ke khai cac khoang chi tieu to make out an account of articles  lam ban ke khai mat hang to send in an account with the goods  gui hang kem theo hoa don thanh toan tien su thanh toan to render (settle) an account  thanh toan mot khoan tien (mot mon no) su tra dan, su tra lam nhieu ky to pay a sum on account  tra dan mot so tien sale for the account  ban tra dan tai khoan, so tien gui to have an account in the bank  co tien gui ngan hang account current  so tien hien gui loi, loi ich to turn something to account  su dung cai gi lam cho co loi, loi dung cai gi to find one's in...  tim thay dieu loi o...; duoc huong loi o... ly do, nguyen nhan, su giai thich to give an account of something  giai thich cai gi on no account  khong vi mot ly do gi on account of  vi bao cao, bai tuong thuat; su tuong thuat, su mieu ta to give an account of something  thuat lai chuyen gi a detailed account of a football match  bai tuong thuat chi tiet ve mot tran bong da su danh gia, su chu y, su luu tam to take into account  de y toi, luu tam toi, dem xia toi to make little account of  coi thuong, khong ke den, khong dem xia den, danh gia thap tam quan trong, gia tri of much account  dang ke of small account  khong co gi dang ke lam!according to all accounts theo su danh gia chung, theo y kien chung!to balance the accounts (xem) balance!by all accounts (nhu) according to all accounts!to be called (to go) to one's account (xem) go!to call (bring) to account bat phai bao cao so sach, bat phai bao cao moi khoan thu chi; bat phai giai thich (ve cai gi...)!to cast up accounts(dua cot); (thong tuc) non mua!to cook (doctor) an account gia mao so sach (ke toan); bia ra mot khoan, ke khai gia mao mot khoan!to demand an account doi bao cao so sach; bat phai giai thich (viec gi...)!to give a good account of oneself gay duoc tieng tot cho minh; (the duc,the thao) thang loi, dat duoc ket qua tot!the great account (ton giao) ngay tan the!to hand in one's accounts (tu My,nghia My) thoat no doi; chet!to hold of much account danh gia cao, coi trong!to lay [one's] account for (on, with) something mong doi o cai gi; hy vong o cai gi!to leave out of account khong quan tam den, khong de y den, khong dem xia den!on one's own account vi minh, vi loi ich cua minh, vi muc dich cua minh tu minh phai ganh lay moi su xay ra!on somebody's account vi ai!to settle (square, balance) accounts with somebody thanh toan voi ai tra thu ai, thanh toan moi thu voi ai  ngoai dong tu coi, coi nhu, coi la, cho la to be accounted incocent  duoc coi la vo toi  noi dong tu (  for) giai thich (cho) this accounts for his behaviour  dieu do giai thich thai do doi xu cua han giai thich (viec su dung, thanh toan, tinh toan tien nong) has that sum been accounted for?  so tien do da duoc giai thich la dem su dung vao viec gi chua? (the duc,the thao) ban duoc, ha duoc he alone accounted for a score of pheasants  minh han cung da ban duoc hai muoi con ga loi account (Tech) tai khoan, chuong muc; ke toan; khach hang; tinh toan (d); tinh den, ke den (d) account ke den, tinh den
accounting	accounting   danh tu su tinh toan to cast account  tinh toan su ke toan; so sach, ke toan to keep accounts  giu so sach ke toan profit and loss account  muc tinh lo lai ban ke khai; ban thanh toan tien, ban ghi nhung mon tien phai tra account of expenses  ban ke khai cac khoang chi tieu to make out an account of articles  lam ban ke khai mat hang to send in an account with the goods  gui hang kem theo hoa don thanh toan tien su thanh toan to render (settle) an account  thanh toan mot khoan tien (mot mon no) su tra dan, su tra lam nhieu ky to pay a sum on account  tra dan mot so tien sale for the account  ban tra dan tai khoan, so tien gui to have an account in the bank  co tien gui ngan hang account current  so tien hien gui loi, loi ich to turn something to account  su dung cai gi lam cho co loi, loi dung cai gi to find one's in...  tim thay dieu loi o...; duoc huong loi o... ly do, nguyen nhan, su giai thich to give an account of something  giai thich cai gi on no account  khong vi mot ly do gi on account of  vi bao cao, bai tuong thuat; su tuong thuat, su mieu ta to give an account of something  thuat lai chuyen gi a detailed account of a football match  bai tuong thuat chi tiet ve mot tran bong da su danh gia, su chu y, su luu tam to take into account  de y toi, luu tam toi, dem xia toi to make little account of  coi thuong, khong ke den, khong dem xia den, danh gia thap tam quan trong, gia tri of much account  dang ke of small account  khong co gi dang ke lam!according to all accounts theo su danh gia chung, theo y kien chung!to balance the accounts (xem) balance!by all accounts (nhu) according to all accounts!to be called (to go) to one's account (xem) go!to call (bring) to account bat phai bao cao so sach, bat phai bao cao moi khoan thu chi; bat phai giai thich (ve cai gi...)!to cast up accounts(dua cot); (thong tuc) non mua!to cook (doctor) an account gia mao so sach (ke toan); bia ra mot khoan, ke khai gia mao mot khoan!to demand an account doi bao cao so sach; bat phai giai thich (viec gi...)!to give a good account of oneself gay duoc tieng tot cho minh; (the duc,the thao) thang loi, dat duoc ket qua tot!the great account (ton giao) ngay tan the!to hand in one's accounts (tu My,nghia My) thoat no doi; chet!to hold of much account danh gia cao, coi trong!to lay [one's] account for (on, with) something mong doi o cai gi; hy vong o cai gi!to leave out of account khong quan tam den, khong de y den, khong dem xia den!on one's own account vi minh, vi loi ich cua minh, vi muc dich cua minh tu minh phai ganh lay moi su xay ra!on somebody's account vi ai!to settle (square, balance) accounts with somebody thanh toan voi ai tra thu ai, thanh toan moi thu voi ai  ngoai dong tu coi, coi nhu, coi la, cho la to be accounted incocent  duoc coi la vo toi  noi dong tu (  for) giai thich (cho) this accounts for his behaviour  dieu do giai thich thai do doi xu cua han giai thich (viec su dung, thanh toan, tinh toan tien nong) has that sum been accounted for?  so tien do da duoc giai thich la dem su dung vao viec gi chua? (the duc,the thao) ban duoc, ha duoc he alone accounted for a score of pheasants  minh han cung da ban duoc hai muoi con ga loi account (Tech) tai khoan, chuong muc; ke toan; khach hang; tinh toan (d); tinh den, ke den (d) account ke den, tinh den
accounting data	accounting data (Tech) du kien ke toan
accounting file	accounting file (Tech) ho so ke toan
accounting information	accounting information (Tech) thong tin ke toan
accounting journal	accounting journal (Tech) bien ban ke toan, nhat ky ke toan
accounting legend	accounting legend (Tech) chu giai ke toan
accounting machine	accounting machine (Tech) may ke toan
accounting package	accounting package (Tech) toan bo chuong trinh ke toan
Accounting price	Accounting price (Econ) Gia ke toan.
accounting process	accounting process (Tech) trinh tu/qua trinh ke toan
accounting program	accounting program (Tech) chuong trinh ke toan
accounting rate	accounting rate (Tech) bieu suat ke toan
accounting record	accounting record (Tech) ban ghi ke toan
accounting report	accounting report (Tech) bao cao ke toan
accounting routine	accounting routine (Tech) thuong trinh ke toan
accounting software	accounting software (Tech) nhu lieu/phan mem ke toan
accounting symbol	accounting symbol (Tech) bieu tuong ke toan
accounts	Account (Econ) Tai khoan.  1.Mot ghi chep giao dich giua hai ben giao dich co the la hai bo phan cua mot doanh nghiep va la yeu to co ban trong tat ca cac he thong giao dich kinh doanh. 2.Cac giai doan, thuong la hai tuan, theo do nam kinh doanh cua SO CHUNG KHOAN LONDON duoc chia ra va qua cac giai doan nay, viec thanh toan cac giao dich tru giao dich chung khoan vien vang duoc tien hanh.account   danh tu su tinh toan to cast account  tinh toan su ke toan; so sach, ke toan to keep accounts  giu so sach ke toan profit and loss account  muc tinh lo lai ban ke khai; ban thanh toan tien, ban ghi nhung mon tien phai tra account of expenses  ban ke khai cac khoang chi tieu to make out an account of articles  lam ban ke khai mat hang to send in an account with the goods  gui hang kem theo hoa don thanh toan tien su thanh toan to render (settle) an account  thanh toan mot khoan tien (mot mon no) su tra dan, su tra lam nhieu ky to pay a sum on account  tra dan mot so tien sale for the account  ban tra dan tai khoan, so tien gui to have an account in the bank  co tien gui ngan hang account current  so tien hien gui loi, loi ich to turn something to account  su dung cai gi lam cho co loi, loi dung cai gi to find one's in...  tim thay dieu loi o...; duoc huong loi o... ly do, nguyen nhan, su giai thich to give an account of something  giai thich cai gi on no account  khong vi mot ly do gi on account of  vi bao cao, bai tuong thuat; su tuong thuat, su mieu ta to give an account of something  thuat lai chuyen gi a detailed account of a football match  bai tuong thuat chi tiet ve mot tran bong da su danh gia, su chu y, su luu tam to take into account  de y toi, luu tam toi, dem xia toi to make little account of  coi thuong, khong ke den, khong dem xia den, danh gia thap tam quan trong, gia tri of much account  dang ke of small account  khong co gi dang ke lam!according to all accounts theo su danh gia chung, theo y kien chung!to balance the accounts (xem) balance!by all accounts (nhu) according to all accounts!to be called (to go) to one's account (xem) go!to call (bring) to account bat phai bao cao so sach, bat phai bao cao moi khoan thu chi; bat phai giai thich (ve cai gi...)!to cast up accounts(dua cot); (thong tuc) non mua!to cook (doctor) an account gia mao so sach (ke toan); bia ra mot khoan, ke khai gia mao mot khoan!to demand an account doi bao cao so sach; bat phai giai thich (viec gi...)!to give a good account of oneself gay duoc tieng tot cho minh; (the duc,the thao) thang loi, dat duoc ket qua tot!the great account (ton giao) ngay tan the!to hand in one's accounts (tu My,nghia My) thoat no doi; chet!to hold of much account danh gia cao, coi trong!to lay [one's] account for (on, with) something mong doi o cai gi; hy vong o cai gi!to leave out of account khong quan tam den, khong de y den, khong dem xia den!on one's own account vi minh, vi loi ich cua minh, vi muc dich cua minh tu minh phai ganh lay moi su xay ra!on somebody's account vi ai!to settle (square, balance) accounts with somebody thanh toan voi ai tra thu ai, thanh toan moi thu voi ai  ngoai dong tu coi, coi nhu, coi la, cho la to be accounted incocent  duoc coi la vo toi  noi dong tu (  for) giai thich (cho) this accounts for his behaviour  dieu do giai thich thai do doi xu cua han giai thich (viec su dung, thanh toan, tinh toan tien nong) has that sum been accounted for?  so tien do da duoc giai thich la dem su dung vao viec gi chua? (the duc,the thao) ban duoc, ha duoc he alone accounted for a score of pheasants  minh han cung da ban duoc hai muoi con ga loi account (Tech) tai khoan, chuong muc; ke toan; khach hang; tinh toan (d); tinh den, ke den (d) account ke den, tinh den
